%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 1600 Hz
%Board = OpenBCI_GUI$BoardGanglionWifi
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
37.0, -717.9279809239496, 7.588256543760402, 4.934797688266067, -2.322477729756141, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635234E9, 0.0, 2021-09-30 13:31:07.635
38.0, -717.1220325330278, 7.678014137180929, 3.1826546667028595, 1.0733512213204708, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352375E9, 0.0, 2021-09-30 13:31:07.635
39.0, -717.5315515530089, 6.922554392558158, 3.50054614340056, 1.7614927708778458, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352408E9, 0.0, 2021-09-30 13:31:07.635
40.0, -715.8093277292526, 9.37966851244509, 7.556467396090632, 7.421831005959841, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352441E9, 0.0, 2021-09-30 13:31:07.635
41.0, -711.0858343754973, 11.204739578662476, 6.312950737243745, 9.043077537118114, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352477E9, 0.0, 2021-09-30 13:31:07.635
42.0, -703.7425412637804, 11.71897579096758, 1.0079029761180032, 6.183924196701737, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352508E9, 0.0, 2021-09-30 13:31:07.635
43.0, -700.831029327202, 14.305116451396518, -1.8493804144354453, 7.214266571174872, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352544E9, 0.0, 2021-09-30 13:31:07.635
44.0, -698.4599329010098, 18.83226506954436, -0.18699498629276495, 4.882439092104093, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352577E9, 0.0, 2021-09-30 13:31:07.635
45.0, -694.011322177105, 22.557205196496238, 2.8834626886344354, -1.6362061300616935, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352613E9, 0.0, 2021-09-30 13:31:07.635
46.0, -685.6676058887217, 21.730687357082214, 7.264755217473919, -4.588856963624452, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352649E9, 0.0, 2021-09-30 13:31:07.635
47.0, -682.7598338518693, 21.02758620862142, 9.43576700833292, -2.2832087826346603, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635268E9, 0.0, 2021-09-30 13:31:07.635
48.0, -686.7615265585345, 20.840591222328655, 8.661607765080873, 3.0704576749272006, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352713E9, 0.0, 2021-09-30 13:31:07.635
49.0, -693.7831882938277, 20.85181092150622, 6.208233544919796, 11.898490977808635, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635275E9, 0.0, 2021-09-30 13:31:07.635
50.0, -700.8946076225416, 18.59104153722669, 3.5716042381918105, 14.017144172505661, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635278E9, 0.0, 2021-09-30 13:31:07.635
51.0, -705.6218408760227, 20.27399641386158, 5.2096803181164315, 16.180676163912953, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352825E9, 0.0, 2021-09-30 13:31:07.635
52.0, -702.123164682485, 24.251379772308688, 0.9555443799560289, 19.791549349226244, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352856E9, 0.0, 2021-09-30 13:31:07.635
53.0, -694.2450659099709, 29.12446911509814, -5.512612195910711, 14.140560863458886, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352892E9, 0.0, 2021-09-30 13:31:07.635
54.0, -688.7810724104963, 31.609632482928987, -8.055744009492315, 8.609249168918899, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352925E9, 0.0, 2021-09-30 13:31:07.635
55.0, -686.8812033497618, 33.03827417820571, -15.898313734610877, 1.0060330262550754, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635296E9, 0.0, 2021-09-30 13:31:07.635
56.0, -681.0394799779758, 36.33499578654716, -21.330518086415697, -5.594889989879528, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676352992E9, 0.0, 2021-09-30 13:31:07.635
57.0, -677.6380411773105, 35.28595391344475, -20.584408091107566, -5.278868463044755, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353028E9, 0.0, 2021-09-30 13:31:07.635
58.0, -671.2502924455496, 34.857735394834314, -15.034396897938302, -0.46187761614312944, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353061E9, 0.0, 2021-09-30 13:31:07.635
59.0, -669.844090148628, 36.84175219940055, -7.204916821860234, 16.451818894037462, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63298346763531E9, 0.0, 2021-09-30 13:31:07.635
60.0, -669.3560332344039, 38.68365281438429, 0.19073488601862026, 54.09577958463397, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353135E9, 0.0, 2021-09-30 13:31:07.635
61.0, -666.5006197937133, 40.677019368265164, -4.308364484185304, 102.2638181037873, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353168E9, 0.0, 2021-09-30 13:31:07.635
62.0, -671.910384747163, 37.135334327880194, -17.126870794554343, 118.99425952740098, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353204E9, 0.0, 2021-09-30 13:31:07.635
63.0, -676.7890839395412, 27.31248769792125, -30.123022341901507, 96.75307585773952, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353238E9, 0.0, 2021-09-30 13:31:07.635
64.0, -676.2486684291551, 24.4009757613429, -26.171818281535383, 30.156681439434205, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353276E9, 0.0, 2021-09-30 13:31:07.635
65.0, -672.2376259731753, 25.771649010868867, -13.654373899097697, -40.69197896716858, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635331E9, 0.0, 2021-09-30 13:31:07.635
66.0, -673.1127625090255, 23.054611860034992, -4.9142282397738635, -67.3256748648471, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353345E9, 0.0, 2021-09-30 13:31:07.635
67.0, -673.6157790221531, 21.689548460097807, -4.431781175138529, -45.48466046585215, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635338E9, 0.0, 2021-09-30 13:31:07.635
68.0, -670.6219892916059, 21.158482699026354, -2.0999536960677503, 7.778991429779023, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353416E9, 0.0, 2021-09-30 13:31:07.635
69.0, -672.9799960687577, 20.380583556048453, 1.4174219960991583, 71.68078809560559, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353452E9, 0.0, 2021-09-30 13:31:07.635
70.0, -677.8960942583944, 17.71590500137655, 0.7573296944856981, 110.3046025143762, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353493E9, 0.0, 2021-09-30 13:31:07.635
71.0, -672.117949181948, 16.661253278685358, 4.629995860608861, 98.368712539309, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635353E9, 0.0, 2021-09-30 13:31:07.635
72.0, -656.4720786788324, 21.985000538440374, 10.879368302513065, 34.977412186061684, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353564E9, 0.0, 2021-09-30 13:31:07.635
73.0, -644.8372506316965, 30.7176663983125, 16.474258292392594, -23.55762837316253, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353595E9, 0.0, 2021-09-30 13:31:07.635
74.0, -644.0574815388557, 31.658251179365106, 18.132903820809418, -46.88338296332203, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635363E9, 0.0, 2021-09-30 13:31:07.635
75.0, -646.0377584436961, 26.050271540445085, 17.450372120840825, -43.756826792507, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635367E9, 0.0, 2021-09-30 13:31:07.635
76.0, -647.4271311918513, 22.160775825555575, 18.331118506279747, -23.460390980290292, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63298346763537E9, 0.0, 2021-09-30 13:31:07.635
77.0, -647.8572196603246, 19.400729827874365, 15.612211405582947, -3.3827393020361183, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353736E9, 0.0, 2021-09-30 13:31:07.635
78.0, -650.2488855350091, 19.619513961836898, 9.005678539859561, 1.456690943220639, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635377E9, 0.0, 2021-09-30 13:31:07.635
79.0, -649.9609132561183, 18.30867910792462, 2.9021621872637122, -11.425393662487938, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353805E9, 0.0, 2021-09-30 13:31:07.635
80.0, -649.9104246098193, 19.694311956354007, -1.477260391712843, -19.39698992814851, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353836E9, 0.0, 2021-09-30 13:31:07.635
81.0, -646.6380123496958, 26.38873246563499, -5.050734579767582, -16.62011438170095, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353872E9, 0.0, 2021-09-30 13:31:07.635
82.0, -642.5895708964575, 30.648478253384177, -12.121015011497024, -5.90343171726259, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353903E9, 0.0, 2021-09-30 13:31:07.635
83.0, -640.7514101811996, 31.366539000748393, -21.25759004176152, 2.331827479070779, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635394E9, 0.0, 2021-09-30 13:31:07.635
84.0, -637.3948501772445, 31.592802934162638, -19.946755187849238, 3.2967216083414463, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676353977E9, 0.0, 2021-09-30 13:31:07.635
85.0, -634.1373975160245, 32.31460358125271, -18.69388877968771, 0.03178914766977004, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354012E9, 0.0, 2021-09-30 13:31:07.635
86.0, -630.4124573890726, 33.97324910966954, -19.65130310950667, -1.419291945962086, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354048E9, 0.0, 2021-09-30 13:31:07.635
87.0, -629.913180775671, 36.70898575913269, -24.307478268196515, -6.514905322439931, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354082E9, 0.0, 2021-09-30 13:31:07.635
88.0, -623.1065632746144, 39.34187516613482, -29.341383299197748, -8.30631729112462, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354115E9, 0.0, 2021-09-30 13:31:07.635
89.0, -613.0780221597333, 37.09606538075871, -39.27642692093235, -3.1882645162916425, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354153E9, 0.0, 2021-09-30 13:31:07.635
90.0, -599.3768995140624, 36.10312200354413, -47.184444891253385, 9.676990540650586, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635419E9, 0.0, 2021-09-30 13:31:07.635
91.0, -596.2783925911913, 38.80332960561166, -47.47802701973302, 23.77267260739921, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354225E9, 0.0, 2021-09-30 13:31:07.635
92.0, -599.9696736206105, 41.74102084027099, -40.86588430442085, 26.734673190276606, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354268E9, 0.0, 2021-09-30 13:31:07.635
93.0, -602.7390693676064, 45.85865043843768, -31.286131156642504, 17.585008510971615, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354303E9, 0.0, 2021-09-30 13:31:07.635
94.0, -603.3542828725095, 54.40993116160582, -22.409479157324952, 9.433897058469991, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635434E9, 0.0, 2021-09-30 13:31:07.635
95.0, -608.6574606837723, 49.680827958261794, -14.557559682891752, 1.0060330262550754, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354373E9, 0.0, 2021-09-30 13:31:07.635
96.0, -618.3718502216815, 42.3637141446259, -7.259145367885136, -1.2509964582985975, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354408E9, 0.0, 2021-09-30 13:31:07.635
97.0, -626.3415765374791, 32.53151776535232, -6.660761411748288, -0.9966832769404372, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354442E9, 0.0, 2021-09-30 13:31:07.635
98.0, -628.7912108579144, 19.39698992814851, -9.617152145036902, -1.3856328484293883, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635448E9, 0.0, 2021-09-30 13:31:07.635
99.0, -622.65029550806, 18.168432868205045, -7.700453535536061, -2.6927278026158152, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354518E9, 0.0, 2021-09-30 13:31:07.635
100.0, -613.3173757421881, 22.329071313219064, -9.183323776837687, 10.060330262550755, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354554E9, 0.0, 2021-09-30 13:31:07.635
101.0, -609.1810466453921, 25.973603596065054, -7.036621334196745, 58.503251411554444, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635459E9, 0.0, 2021-09-30 13:31:07.635
102.0, -605.5963527581598, 33.67031723187526, 1.7166139741675823, 150.72917865114613, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354625E9, 0.0, 2021-09-30 13:31:07.635
103.0, -597.8996391223496, 38.08526885824744, 15.320499226966232, 211.50067924643182, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635466E9, 0.0, 2021-09-30 13:31:07.635
104.0, -593.0658187266816, 34.6202517622425, 14.74081476945866, 144.35825946815163, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354692E9, 0.0, 2021-09-30 13:31:07.635
105.0, -594.8591006452292, 28.1951040332231, 7.427440855548624, 41.95232517478182, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354728E9, 0.0, 2021-09-30 13:31:07.635
106.0, -599.4199083609097, 27.38541574257543, 3.6407923831201336, 8.046394260177676, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635476E9, 0.0, 2021-09-30 13:31:07.635
107.0, -604.8446329132629, 31.650771379913397, 1.9241784089525513, -25.9904331448314, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354797E9, 0.0, 2021-09-30 13:31:07.635
108.0, -610.551719894918, 33.838612719538744, 4.360723080347279, -63.062189177372055, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354833E9, 0.0, 2021-09-30 13:31:07.635
109.0, -614.1027546846177, 34.94936293811777, 1.5557982859558044, -65.76800662902836, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354864E9, 0.0, 2021-09-30 13:31:07.635
110.0, -611.6101115173351, 33.416004050517095, -1.5875874336255744, -43.74934699305529, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354902E9, 0.0, 2021-09-30 13:31:07.635
111.0, -614.9124429752653, 28.170794685005042, -2.6123199585099264, -12.375328192855186, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354935E9, 0.0, 2021-09-30 13:31:07.635
112.0, -608.5583533410372, 32.53151776535232, 8.986979041230283, 61.06134282403947, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676354976E9, 0.0, 2021-09-30 13:31:07.635
113.0, -600.5643176770214, 40.54612287786023, 16.814589167445426, 182.70532130720892, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355016E9, 0.0, 2021-09-30 13:31:07.635
114.0, -592.2841796839779, 40.196442253492755, 11.417913863036228, 200.0565860853146, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355052E9, 0.0, 2021-09-30 13:31:07.635
115.0, -586.156353983164, 28.70560034580235, -2.552481562896242, 82.54145689948938, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355088E9, 0.0, 2021-09-30 13:31:07.635
116.0, -582.1453115271842, 24.913342023785074, -13.216805631172628, -26.169948331672455, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632983467635512E9, 0.0, 2021-09-30 13:31:07.635
117.0, -579.4451039251167, 29.51715858631295, -21.05002560697655, -77.84414284381512, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355164E9, 0.0, 2021-09-30 13:31:07.635
118.0, -578.1941074668181, 34.78667730004307, -29.73781267013841, -77.98999893312347, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355202E9, 0.0, 2021-09-30 13:31:07.635
119.0, -576.8421337159214, 33.91902056364464, -36.21718894518272, -60.62003465638854, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355236E9, 0.0, 2021-09-30 13:31:07.635
120.0, -579.5255117692225, 38.19185600043431, -35.20367611947593, -46.5767111858019, 0.015, 0.134, 1.038, 192.0, 0.0, 134.0, 0.0, 15.0, 251.0, 242.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329834676355276E9, 0.0, 2021-09-30 13:31:07.635
