%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 1600 Hz
%Board = OpenBCI_GUI$BoardGanglionWifi
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
83.0, 9.920084022831182, 37.95998221743129, 24.30373836847066, 16.113357968847556, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751492E9, 0.0, 2021-09-30 12:25:29.175
84.0, 8.56811027193449, 38.17128655194211, 31.11596571911609, 17.77948329671609, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751525E9, 0.0, 2021-09-30 12:25:29.175
85.0, 10.198706552407401, 42.290786099971726, 28.159574985827476, 18.56860213887156, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632979529175156E9, 0.0, 2021-09-30 12:25:29.175
86.0, 10.969125895933592, 47.29477193316611, 26.988986371634766, 24.75813618516208, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751592E9, 0.0, 2021-09-30 12:25:29.175
87.0, 9.080476534376666, 43.435195416083445, 27.87534260666247, 27.570540779005267, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751628E9, 0.0, 2021-09-30 12:25:29.175
88.0, 4.570157464995176, 41.89061682930521, 22.368340260340545, 25.089117310900274, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751664E9, 0.0, 2021-09-30 12:25:29.175
89.0, 4.15315864556231, 45.28831573024475, 23.0620916594867, 25.390179238831625, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751697E9, 0.0, 2021-09-30 12:25:29.175
90.0, 5.90343171726259, 46.54118213840627, 22.87883657291979, 24.68707809037083, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751733E9, 0.0, 2021-09-30 12:25:29.175
91.0, 4.487879671026359, 44.248623606456974, 25.5846540245761, 24.868463227074812, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751766E9, 0.0, 2021-09-30 12:25:29.175
92.0, 0.6769218503798091, 43.53804265854446, 26.259705925092984, 23.759582958358717, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63297952917518E9, 0.0, 2021-09-30 12:25:29.175
93.0, -2.380446175506898, 42.07574186573504, 26.205477379068082, 23.91291884711878, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751833E9, 0.0, 2021-09-30 12:25:29.175
94.0, -4.091450300085698, 41.86630748108715, 26.579467351653612, 27.53314178174671, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751864E9, 0.0, 2021-09-30 12:25:29.175
95.0, -1.767102620466629, 42.88543015638272, 23.615596818913286, 28.139005537335272, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751897E9, 0.0, 2021-09-30 12:25:29.175
96.0, -2.6328894070021307, 42.82746171063196, 24.06625473587885, 23.140629553729664, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751933E9, 0.0, 2021-09-30 12:25:29.175
97.0, -3.1022468225969706, 45.52766931269949, 22.800298678676832, 21.833534599543235, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291751966E9, 0.0, 2021-09-30 12:25:29.175
98.0, -3.4070486502541777, 43.642759850868416, 18.417136199974422, 23.626816518090852, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752E9, 0.0, 2021-09-30 12:25:29.175
99.0, 0.34220082491575987, 45.08449119518563, 14.626747827820076, 25.650102269778568, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752036E9, 0.0, 2021-09-30 12:25:29.175
100.0, -0.40951901998115525, 46.34296745293594, 16.264823907744695, 21.96443108994817, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632979529175207E9, 0.0, 2021-09-30 12:25:29.175
101.0, -2.6852480031641046, 39.97204826994144, 17.773873447127308, 20.165539321811774, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752102E9, 0.0, 2021-09-30 12:25:29.175
102.0, -3.145255669444307, 39.745784336527194, 21.038805907798984, 22.383299859243966, 0.011, 0.065, 1.04, 192.0, 0.0, 65.0, 0.0, 11.0, 251.0, 240.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6329795291752155E9, 0.0, 2021-09-30 12:25:29.175
